Name,Market,Total Funding (USD),Status,Country Code,City,Funding Rounds,Founded At,Founded Quarter,First Funding At,Last Funding At,Seed,Venture,Angel,Grant,Total Funding (M USD),Startup Age,Funding Duration Days,Funding Velocity,Rounds per Year,Market Group,Total Debt (USD),Total Equity (USD),Total Funding (USD) (M),Total Debt (USD) (M),Total Equity (USD) (M)
Encore Alert, Internet ,390000.0,operating,,,2.0,2013-08-01,2013-Q3,2013-09-13,2014-03-18,390000.0,0.0,0.0,0.0,0.39,11,186,2096.7741935483873,0.16666666666666666,Software & IT,0.0,0.0,0.39,0.0,0.0
Encysive Pharmaceuticals, Biotechnology ,88950000.0,acquired,USA,Houston,2.0,1989-01-01,1989-Q1,2006-10-19,2007-08-20,0.0,0.0,0.0,0.0,88.95,35,305,291639.34426229505,0.05555555555555555,Health & Biotech,0.0,88950000.0,88.95,0.0,88.95
Endeavor Commerce, Software ,500000.0,operating,USA,Dallas,1.0,1993-01-01,1993-Q1,2005-06-01,2005-06-01,0.0,500000.0,0.0,0.0,0.5,31,0,0.0,0.03125,Software & IT,0.0,0.0,0.5,0.0,0.0
Endeavor Energy, Clean Technology ,100000000.0,operating,USA,Houston,1.0,2013-01-01,2013-Q1,2013-06-18,2013-06-18,0.0,0.0,0.0,0.0,100.0,11,0,0.0,0.08333333333333333,High Tech,0.0,100000000.0,100.0,0.0,100.0
Endgame, Security ,86250000.0,operating,USA,Arlington,3.0,2008-01-01,2008-Q1,2010-10-28,2014-11-19,0.0,86250000.0,0.0,0.0,86.25,16,1483,58159.13688469319,0.17647058823529413,Other,0.0,0.0,86.25,0.0,0.0
EndGenitor Technologies, Biotechnology ,2450000.0,operating,USA,Indianapolis,1.0,2005-01-01,2005-Q1,2009-07-24,2009-07-24,0.0,2450000.0,0.0,0.0,2.45,19,0,0.0,0.05,Health & Biotech,0.0,0.0,2.45,0.0,0.0
Endo Tools Therapeutics, Health Care ,3216500.0,operating,BEL,Gosselies,1.0,2008-10-01,2008-Q4,2013-09-11,2013-09-11,0.0,3216500.0,0.0,0.0,3.22,16,0,0.0,0.058823529411764705,Health & Biotech,0.0,0.0,3.22,0.0,0.0
EndoBiologics International, Biotechnology ,1350000.0,operating,USA,Missoula,2.0,1997-01-01,1997-Q1,2010-04-26,2010-08-13,0.0,1350000.0,0.0,0.0,1.35,27,109,12385.321100917432,0.07142857142857142,Health & Biotech,0.0,0.0,1.35,0.0,0.0
EndoChoice, Biotechnology ,58489918.0,operating,USA,Alpharetta,5.0,2008-01-01,2008-Q1,2008-05-19,2013-01-04,0.0,58489918.0,0.0,0.0,58.49,16,1691,34588.952099349495,0.29411764705882354,Health & Biotech,0.0,0.0,58.49,0.0,0.0
Endocrine Technology, Medical ,2000000.0,operating,USA,Brooklyn,1.0,2002-02-12,2002-Q1,2014-03-04,2014-03-04,0.0,0.0,0.0,0.0,2.0,22,0,0.0,0.043478260869565216,Health & Biotech,0.0,0.0,2.0,0.0,0.0
Endocyte, Health Care ,49100000.0,operating,USA,West Lafayette,3.0,1996-01-01,1996-Q1,2010-01-19,2010-12-27,0.0,41000000.0,0.0,0.0,49.1,28,342,143567.25146198831,0.10344827586206896,Health & Biotech,8100000.0,0.0,49.1,8.1,0.0
EndoEvolution, Health Care ,8300000.0,operating,USA,Raynham,2.0,2009-01-01,2009-Q1,2011-10-19,2013-04-10,0.0,8300000.0,0.0,0.0,8.3,15,539,15398.886827458256,0.125,Health & Biotech,0.0,0.0,8.3,0.0,0.0
EndoGastric Solutions, Health Care ,156250914.0,operating,USA,San Mateo,13.0,2002-01-01,2002-Q1,2003-06-04,2014-05-06,0.0,145249914.0,0.0,0.0,156.25,22,3989,39170.44722988218,0.5652173913043478,Health & Biotech,11001000.0,0.0,156.25,11.0,0.0
Endoluminal Sciences, Biotechnology ,2500000.0,operating,AUS,Sydney,1.0,2007-01-01,2007-Q1,2013-07-22,2013-07-22,2500000.0,0.0,0.0,0.0,2.5,17,0,0.0,0.05555555555555555,Health & Biotech,0.0,0.0,2.5,0.0,0.0
Endonovo Therapeutics, Biotechnology ,483000.0,operating,USA,Woodland Hills,1.0,2011-01-01,2011-Q1,2014-08-14,2014-08-14,0.0,0.0,0.0,0.0,0.48,13,0,0.0,0.07142857142857142,Health & Biotech,483000.0,0.0,0.48,0.48,0.0
Endorphin, Enterprise Software ,250000.0,operating,USA,San Francisco,1.0,2012-02-15,2012-Q1,2012-09-07,2012-09-07,250000.0,0.0,0.0,0.0,0.25,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,0.25,0.0,0.0
Endosense, Biotechnology ,80600000.0,acquired,CHE,Geneva,3.0,2003-01-01,2003-Q1,2009-10-27,2013-03-06,0.0,80600000.0,0.0,0.0,80.6,21,1226,65742.25122349102,0.13636363636363635,Health & Biotech,0.0,0.0,80.6,0.0,0.0
EndoStim, Biotechnology ,42472579.0,operating,USA,St Louis,7.0,2009-01-01,2009-Q1,2009-07-13,2014-07-10,0.0,36107799.0,0.0,0.0,42.47,15,1823,23298.178277564453,0.4375,Health & Biotech,6364780.0,0.0,42.47,6.36,0.0
ENDOTRONIX, Biotechnology ,4937793.0,operating,USA,East Peoria,5.0,2007-01-01,2007-Q1,2010-10-08,2014-09-12,250000.0,1600000.0,0.0,0.0,4.94,17,1435,3440.970731707317,0.2777777777777778,Health & Biotech,3087793.0,0.0,4.94,3.09,0.0
Endovention, Biotechnology ,1500000.0,operating,USA,San Francisco,1.0,2005-01-01,2005-Q1,2007-06-14,2007-06-14,0.0,0.0,1500000.0,0.0,1.5,19,0,0.0,0.05,Health & Biotech,0.0,0.0,1.5,0.0,0.0
EnduraCare AcuteCare, Biotechnology ,7646823.0,operating,USA,Mobile,2.0,1981-01-01,1981-Q1,2009-09-18,2010-01-13,0.0,7646823.0,0.0,0.0,7.65,43,117,65357.46153846154,0.045454545454545456,Health & Biotech,0.0,0.0,7.65,0.0,0.0
Endurance Lending Network, Finance Technology ,1500000.0,acquired,USA,San Francisco,1.0,2011-12-01,2011-Q4,2012-05-01,2012-05-01,1500000.0,0.0,0.0,0.0,1.5,13,0,0.0,0.07142857142857142,FinTech & Payments,0.0,0.0,1.5,0.0,0.0
Endurance Wind Power, Hardware + Software ,17000000.0,operating,CAN,Surrey,3.0,2007-01-01,2007-Q1,2013-05-30,2014-09-05,0.0,7000000.0,0.0,0.0,17.0,17,463,36717.0626349892,0.16666666666666666,Software & IT,10000000.0,0.0,17.0,10.0,0.0
Enduring Hydro, Renewable Energies ,3178867.0,operating,USA,Chevy Chase,1.0,2011-01-01,2011-Q1,2014-05-19,2014-05-19,0.0,3178867.0,0.0,0.0,3.18,13,0,0.0,0.07142857142857142,Other,0.0,0.0,3.18,0.0,0.0
Endymed, Medical Devices ,7000000.0,operating,ISR,Caesarea,1.0,2004-01-01,2004-Q1,2014-08-03,2014-08-03,0.0,0.0,0.0,0.0,7.0,20,0,0.0,0.047619047619047616,Hardware & Electronics,0.0,0.0,7.0,0.0,0.0
Enecsys, Clean Technology ,55100000.0,operating,GBR,Cambridge,3.0,2003-01-01,2003-Q1,2009-06-24,2011-05-03,0.0,55100000.0,0.0,0.0,55.1,21,678,81268.4365781711,0.13636363636363635,High Tech,0.0,0.0,55.1,0.0,0.0
Enefgy, Energy ,1218632.0,operating,ESP,Madrid,1.0,2008-01-01,2008-Q1,2010-12-05,2010-12-05,0.0,1218632.0,0.0,0.0,1.22,16,0,0.0,0.058823529411764705,Other,0.0,0.0,1.22,0.0,0.0
Enel OGK-5, Clean Technology ,625000000.0,operating,RUS,Moscow,1.0,2004-01-01,2004-Q1,2012-03-16,2012-03-16,0.0,0.0,0.0,0.0,625.0,20,0,0.0,0.047619047619047616,High Tech,0.0,625000000.0,625.0,0.0,625.0
Ener-G-Rotors, Enterprise Software ,2000000.0,operating,USA,Schenectady,1.0,2004-01-01,2004-Q1,2012-08-01,2012-08-01,0.0,0.0,0.0,0.0,2.0,20,0,0.0,0.047619047619047616,Software & IT,0.0,0.0,2.0,0.0,0.0
EnerG2, Clean Technology ,12000000.0,operating,USA,Seattle,2.0,2003-01-01,2003-Q1,2008-11-04,2010-04-27,0.0,12000000.0,0.0,0.0,12.0,21,539,22263.450834879408,0.09090909090909091,High Tech,0.0,0.0,12.0,0.0,0.0
Energate, Hardware + Software ,7200000.0,operating,CAN,Ottawa,2.0,2004-01-01,2004-Q1,2009-05-21,2010-05-27,0.0,7200000.0,0.0,0.0,7.2,20,371,19407.00808625337,0.09523809523809523,Software & IT,0.0,0.0,7.2,0.0,0.0
Energid Technologies, Software ,500000.0,operating,USA,Cambridge,2.0,2002-01-15,2002-Q1,2011-12-19,2012-02-24,0.0,0.0,0.0,500000.0,0.5,22,67,7462.686567164179,0.08695652173913043,Software & IT,0.0,0.0,0.5,0.0,0.0
Energreen, Clean Technology ,8380000.0,operating,NOR,Sandnes,1.0,2006-01-01,2006-Q1,2008-08-26,2008-08-26,0.0,8380000.0,0.0,0.0,8.38,18,0,0.0,0.05263157894736842,High Tech,0.0,0.0,8.38,0.0,0.0
Energy, Hardware + Software ,2000000.0,operating,USA,Charleston,1.0,2001-01-01,2001-Q1,2010-01-19,2010-01-19,0.0,2000000.0,0.0,0.0,2.0,23,0,0.0,0.041666666666666664,Software & IT,0.0,0.0,2.0,0.0,0.0
Energy and Power Solutions, Clean Technology ,30000000.0,operating,USA,Trabuco Canyon,1.0,2003-01-01,2003-Q1,2009-04-23,2009-04-23,0.0,30000000.0,0.0,0.0,30.0,21,0,0.0,0.045454545454545456,High Tech,0.0,0.0,30.0,0.0,0.0
Energy Automation System, Clean Technology ,2000000.0,operating,USA,Hendersonville,1.0,1978-01-01,1978-Q1,2012-11-30,2012-11-30,0.0,0.0,0.0,0.0,2.0,46,0,0.0,0.02127659574468085,High Tech,0.0,0.0,2.0,0.0,0.0
Energy Cool, Energy ,2000000.0,operating,DNK,Fredericia,1.0,2009-01-01,2009-Q1,2013-08-04,2013-08-04,0.0,0.0,0.0,0.0,2.0,15,0,0.0,0.0625,Other,0.0,0.0,2.0,0.0,0.0
Energy Focus, Clean Technology ,2650000.0,operating,USA,Solon,2.0,1985-01-01,1985-Q1,2010-01-15,2010-04-14,0.0,2650000.0,0.0,0.0,2.65,39,89,29775.280898876405,0.05,High Tech,0.0,0.0,2.65,0.0,0.0
Energy Harvesters LLC, Clean Technology ,100000.0,operating,USA,Somerville,1.0,2011-05-03,2011-Q2,2013-05-31,2013-05-31,100000.0,0.0,0.0,0.0,0.1,13,0,0.0,0.07142857142857142,High Tech,0.0,0.0,0.1,0.0,0.0
Energy Management & Security Solutions, Security ,8986925.0,operating,USA,Bethesda,1.0,2011-01-01,2011-Q1,2011-09-29,2011-09-29,0.0,0.0,0.0,0.0,8.99,13,0,0.0,0.07142857142857142,Other,0.0,8986925.0,8.99,0.0,8.99
Energy Points, Clean Technology ,3000000.0,operating,USA,Boston,1.0,2011-05-01,2011-Q2,2012-02-13,2012-02-13,0.0,3000000.0,0.0,0.0,3.0,13,0,0.0,0.07142857142857142,High Tech,0.0,0.0,3.0,0.0,0.0
Energy Solutions International, Clean Technology ,9500000.0,operating,USA,Saint Paul,1.0,1992-01-01,1992-Q1,2010-06-15,2010-06-15,0.0,9500000.0,0.0,0.0,9.5,32,0,0.0,0.030303030303030304,High Tech,0.0,0.0,9.5,0.0,0.0
Energy Storage Systems, Energy ,2000000.0,operating,USA,Portland,1.0,2011-01-01,2011-Q1,2014-03-27,2014-03-27,0.0,0.0,0.0,0.0,2.0,13,0,0.0,0.07142857142857142,Other,0.0,0.0,2.0,0.0,0.0
EnergyClimate Solutions, Clean Technology ,2000000.0,operating,USA,Waltham,1.0,2009-01-01,2009-Q1,2010-01-05,2010-01-05,0.0,2000000.0,0.0,0.0,2.0,15,0,0.0,0.0625,High Tech,0.0,0.0,2.0,0.0,0.0
EnergyDeck, Clean Technology ,200000.0,operating,GBR,London,1.0,2011-01-01,2011-Q1,2013-04-01,2013-04-01,0.0,0.0,200000.0,0.0,0.2,13,0,0.0,0.07142857142857142,High Tech,0.0,0.0,0.2,0.0,0.0
EnergyHub, Clean Technology ,33052663.0,acquired,USA,Brooklyn,5.0,2007-01-01,2007-Q1,1999-09-02,2012-12-03,0.0,29852300.0,0.0,0.0,33.05,17,4841,6827.651931419128,0.2777777777777778,High Tech,3200363.0,0.0,33.05,3.2,0.0
EnergySavvy.com, Software ,14193058.0,operating,USA,Seattle,6.0,2008-11-17,2008-Q4,2009-07-01,2014-07-01,580000.0,13613058.0,0.0,0.0,14.19,16,1826,7772.759036144578,0.35294117647058826,Software & IT,0.0,0.0,14.19,0.0,0.0
Enerkem, Clean Technology ,193075599.0,operating,CAN,MontrÈal,5.0,2000-01-01,2000-Q1,2009-07-14,2013-06-20,0.0,0.0,0.0,0.0,193.08,24,1437,134360.1941544885,0.2,High Tech,0.0,193075599.0,193.08,0.0,193.08
EnerLume Energy Management, Hardware + Software ,150000.0,operating,USA,Hamden,1.0,1986-01-01,1986-Q1,2009-05-19,2009-05-19,0.0,150000.0,0.0,0.0,0.15,38,0,0.0,0.02564102564102564,Software & IT,0.0,0.0,0.15,0.0,0.0
EnerMotion, Clean Technology ,250000.0,operating,CAN,Toronto,1.0,2008-01-01,2008-Q1,2014-02-24,2014-02-24,0.0,250000.0,0.0,0.0,0.25,16,0,0.0,0.058823529411764705,High Tech,0.0,0.0,0.25,0.0,0.0
Enernetics, Software ,2000000.0,operating,USA,Cambridge,1.0,2007-01-01,2007-Q1,2008-01-01,2008-01-01,0.0,0.0,0.0,0.0,2.0,17,0,0.0,0.05555555555555555,Software & IT,0.0,0.0,2.0,0.0,0.0
Enerplant, Biotechnology ,2000000.0,operating,USA,Dubuque,1.0,2012-04-01,2012-Q2,2013-04-03,2013-04-03,0.0,0.0,0.0,0.0,2.0,12,0,0.0,0.07692307692307693,Health & Biotech,0.0,0.0,2.0,0.0,0.0
Enersave, Electronics ,2000000.0,operating,USA,Parsippany,1.0,2013-10-20,2013-Q4,2014-03-29,2014-03-29,0.0,0.0,0.0,0.0,2.0,11,0,0.0,0.08333333333333333,Hardware & Electronics,0.0,0.0,2.0,0.0,0.0
EnerTech Environmental, Clean Technology ,42000000.0,operating,USA,Atlanta,1.0,1992-01-01,1992-Q1,2008-01-01,2008-01-01,0.0,42000000.0,0.0,0.0,42.0,32,0,0.0,0.030303030303030304,High Tech,0.0,0.0,42.0,0.0,0.0
EnerVault, Clean Technology ,26000000.0,operating,USA,Sunnyvale,3.0,2008-01-01,2008-Q1,2010-02-16,2012-02-23,0.0,26000000.0,0.0,0.0,26.0,16,737,35278.15468113976,0.17647058823529413,High Tech,0.0,0.0,26.0,0.0,0.0
Enervee, Clean Energy ,1700000.0,operating,USA,Santa Monica,3.0,2012-01-01,2012-Q1,2010-07-01,2014-09-11,1700000.0,0.0,0.0,0.0,1.7,12,1533,1108.9367253750816,0.23076923076923078,Other,0.0,0.0,1.7,0.0,0.0
eNeura Therapeutics, Biotechnology ,13477235.0,operating,USA,Sunnyvale,5.0,2000-01-01,2000-Q1,2013-08-20,2014-08-28,3224999.0,8578236.0,0.0,0.0,13.48,24,373,36131.997319034854,0.2,Health & Biotech,1674000.0,0.0,13.48,1.67,0.0
Enevo, Home Automation ,10950591.0,operating,FIN,Espoo,3.0,2010-01-01,2010-Q1,2012-01-17,2014-08-28,2950591.0,8000000.0,0.0,0.0,10.95,14,954,11478.606918238993,0.2,AI & Automation,0.0,0.0,10.95,0.0,0.0
enEvolv, Biotechnology ,1794845.0,operating,USA,Boston,1.0,2011-01-01,2011-Q1,2014-03-13,2014-03-13,0.0,1794845.0,0.0,0.0,1.79,13,0,0.0,0.07142857142857142,Health & Biotech,0.0,0.0,1.79,0.0,0.0
Engagement Media Technologies, Enterprise Software ,3000000.0,operating,USA,New York,1.0,2009-01-01,2009-Q1,2011-04-01,2011-04-01,3000000.0,0.0,0.0,0.0,3.0,15,0,0.0,0.0625,Software & IT,0.0,0.0,3.0,0.0,0.0
EngageSciences, Software ,3880802.0,operating,GBR,Abingdon,1.0,2010-01-01,2010-Q1,2012-07-23,2012-07-23,0.0,0.0,3880802.0,0.0,3.88,14,0,0.0,0.06666666666666667,Software & IT,0.0,0.0,3.88,0.0,0.0
engageSimply, Internet Marketing ,465000.0,operating,USA,New York,1.0,2012-01-01,2012-Q1,2012-12-30,2012-12-30,465000.0,0.0,0.0,0.0,0.46,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,0.46,0.0,0.0
Engana Pty, Hardware + Software ,6100000.0,closed,USA,Eveleth,1.0,2001-01-01,2001-Q1,2005-09-26,2005-09-26,0.0,6100000.0,0.0,0.0,6.1,23,0,0.0,0.041666666666666664,Software & IT,0.0,0.0,6.1,0.0,0.0
enGene, Biotechnology ,19650000.0,operating,CAN,Vancouver,2.0,1999-01-01,1999-Q1,2008-03-17,2013-08-02,0.0,19650000.0,0.0,0.0,19.65,25,1964,10005.091649694501,0.07692307692307693,Health & Biotech,0.0,0.0,19.65,0.0,0.0
EnGeneIC, Biotechnology ,1022691.0,operating,AUS,Sydney,1.0,2000-01-01,2000-Q1,2011-07-27,2011-07-27,1022691.0,0.0,0.0,0.0,1.02,24,0,0.0,0.04,Health & Biotech,0.0,0.0,1.02,0.0,0.0
Engine Yard, Web Development ,37500000.0,operating,USA,San Francisco,3.0,2006-01-01,2006-Q1,2008-01-01,2009-10-07,0.0,37500000.0,0.0,0.0,37.5,18,645,58139.53488372093,0.15789473684210525,Other,0.0,0.0,37.5,0.0,0.0
Engineered Carbon Solutions, Clean Technology ,150000.0,operating,USA,Norwich,1.0,2013-01-01,2013-Q1,2013-09-09,2013-09-09,150000.0,0.0,0.0,0.0,0.15,11,0,0.0,0.08333333333333333,High Tech,0.0,0.0,0.15,0.0,0.0
Enhatch, Software ,250000.0,operating,USA,Hoboken,2.0,2012-01-01,2012-Q1,2012-07-19,2012-09-20,250000.0,0.0,0.0,0.0,0.25,12,63,3968.253968253968,0.15384615384615385,Software & IT,0.0,0.0,0.25,0.0,0.0
Enigmatec, Enterprise Software ,32500000.0,closed,GBR,London,3.0,2002-04-01,2002-Q2,2004-09-20,2008-08-06,0.0,32500000.0,0.0,0.0,32.5,22,1416,22951.977401129945,0.13043478260869565,Software & IT,0.0,0.0,32.5,0.0,0.0
Enigmedia, Security ,400000.0,operating,ESP,San Sebastian,1.0,2011-01-01,2011-Q1,2013-10-07,2013-10-07,400000.0,0.0,0.0,0.0,0.4,13,0,0.0,0.07142857142857142,Other,0.0,0.0,0.4,0.0,0.0
Eniram, Clean Technology ,7424000.0,operating,FIN,Helsinki,1.0,2005-01-01,2005-Q1,2008-02-22,2008-02-22,0.0,7424000.0,0.0,0.0,7.42,19,0,0.0,0.05,High Tech,0.0,0.0,7.42,0.0,0.0
Enkia, Software ,2250000.0,acquired,USA,Atlanta,2.0,1998-11-09,1998-Q4,1999-01-01,2000-02-01,0.0,2050000.0,200000.0,0.0,2.25,26,396,5681.818181818182,0.07407407407407407,Software & IT,0.0,0.0,2.25,0.0,0.0
Enlighted, Home Automation ,55625000.0,operating,USA,Sunnyvale,5.0,2009-01-01,2009-Q1,2009-07-31,2014-08-20,0.0,55400000.0,0.0,0.0,55.62,15,1846,30132.719393282772,0.3125,AI & Automation,225000.0,0.0,55.62,0.22,0.0
Enlivex Therapeutics, Medical Devices ,7000000.0,operating,ISR,,1.0,2005-10-01,2005-Q4,2014-05-18,2014-05-18,0.0,0.0,0.0,0.0,7.0,19,0,0.0,0.05,Hardware & Electronics,7000000.0,0.0,7.0,7.0,0.0
Enmetric Systems, Software ,3735202.0,operating,USA,Belmont,2.0,2008-01-01,2008-Q1,2011-05-23,2013-09-30,3735202.0,0.0,0.0,0.0,3.74,16,861,4338.213704994193,0.11764705882352941,Software & IT,0.0,0.0,3.74,0.0,0.0
enModus, Home Automation ,4109209.0,operating,GBR,Chepstow,3.0,2010-02-01,2010-Q1,2010-07-01,2014-02-17,3884287.0,0.0,224922.0,0.0,4.11,14,1327,3096.6156744536547,0.2,AI & Automation,0.0,0.0,4.11,0.0,0.0
Enmotus, Hardware + Software ,1500000.0,operating,USA,Aliso Viejo,2.0,2010-01-01,2010-Q1,2011-10-05,2013-01-28,0.0,500000.0,0.0,0.0,1.5,14,481,3118.5031185031185,0.13333333333333333,Software & IT,1000000.0,0.0,1.5,1.0,0.0
Enobia Pharma, Biotechnology ,158187308.0,acquired,CAN,Quebec,5.0,1997-01-01,1997-Q1,2005-01-18,2011-08-08,0.0,158187308.0,0.0,0.0,158.19,27,2393,66104.18219807773,0.17857142857142858,Health & Biotech,0.0,0.0,158.19,0.0,0.0
EnOcean, Wireless ,40673570.0,operating,DEU,Oberhaching,5.0,2001-01-01,2001-Q1,2002-02-13,2009-12-15,0.0,40673570.0,0.0,0.0,40.67,23,2862,14211.589797344513,0.20833333333333334,Hardware & Electronics,0.0,0.0,40.67,0.0,0.0
Enodo Software, Software ,2000000.0,closed,USA,Seattle,1.0,2011-06-01,2011-Q2,2012-03-01,2012-03-01,0.0,0.0,0.0,0.0,2.0,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,2.0,0.0,0.0
ENOVIX, Renewable Energies ,15000003.0,operating,USA,Fremont,1.0,2006-01-01,2006-Q1,2012-03-07,2012-03-07,0.0,15000003.0,0.0,0.0,15.0,18,0,0.0,0.05263157894736842,Other,0.0,0.0,15.0,0.0,0.0
Enprise Solutions, Software ,1000000.0,operating,NZL,Avondale,1.0,2002-01-01,2002-Q1,2006-02-16,2006-02-16,0.0,1000000.0,0.0,0.0,1.0,22,0,0.0,0.043478260869565216,Software & IT,0.0,0.0,1.0,0.0,0.0
Enroute Systems, Software ,2642814.0,operating,USA,Bellevue,4.0,2008-01-01,2008-Q1,2009-11-13,2013-01-18,0.0,2642814.0,0.0,0.0,2.64,16,1162,2274.36660929432,0.23529411764705882,Software & IT,0.0,0.0,2.64,0.0,0.0
Ensa, Health Care ,500000.0,operating,USA,Brooklyn,1.0,2013-01-01,2013-Q1,2014-01-14,2014-01-14,500000.0,0.0,0.0,0.0,0.5,11,0,0.0,0.08333333333333333,Health & Biotech,0.0,0.0,0.5,0.0,0.0
Ensocare, Software ,3681875.0,operating,USA,Seattle,2.0,1999-01-01,1999-Q1,2010-07-16,2010-12-30,0.0,3681875.0,0.0,0.0,3.68,25,167,22047.155688622755,0.07692307692307693,Software & IT,0.0,0.0,3.68,0.0,0.0
EnSolve Biosystems, Biotechnology ,300000.0,operating,USA,Raleigh,1.0,1995-01-01,1995-Q1,2009-12-01,2009-12-01,0.0,0.0,0.0,0.0,0.3,29,0,0.0,0.03333333333333333,Health & Biotech,300000.0,0.0,0.3,0.3,0.0
EnStorage, Clean Technology ,2950000.0,operating,ISR,Yavne,2.0,2007-01-01,2007-Q1,2008-01-30,2014-01-30,0.0,2000000.0,0.0,950000.0,2.95,17,2192,1345.802919708029,0.1111111111111111,High Tech,0.0,0.0,2.95,0.0,0.0
Enstratius, Cloud Computing ,3500000.0,acquired,USA,Minneapolis,1.0,2009-01-01,2009-Q1,2011-11-07,2011-11-07,0.0,3500000.0,0.0,0.0,3.5,15,0,0.0,0.0625,Software & IT,0.0,0.0,3.5,0.0,0.0
Enswers, Hardware + Software ,10652300.0,operating,KOR,Seoul,7.0,2007-04-04,2007-Q2,2007-04-01,2014-04-25,0.0,10031853.0,620447.0,0.0,10.65,17,2581,4127.198760170477,0.3888888888888889,Software & IT,0.0,0.0,10.65,0.0,0.0
Ensyn, Clean Technology ,20000000.0,operating,USA,Wilmington,1.0,2012-10-01,2012-Q4,2012-10-03,2012-10-03,0.0,20000000.0,0.0,0.0,20.0,12,0,0.0,0.07692307692307693,High Tech,0.0,0.0,20.0,0.0,0.0
Ensysce Biosciences, Nanotechnology ,2500000.0,operating,USA,Houston,2.0,2008-01-01,2008-Q1,2010-06-10,2012-06-06,0.0,2500000.0,0.0,0.0,2.5,16,727,3438.78954607978,0.11764705882352941,High Tech,0.0,0.0,2.5,0.0,0.0
ENT Surgical, Medical Devices ,400000.0,closed,,,1.0,2009-01-01,2009-Q1,2009-01-01,2009-01-01,400000.0,0.0,0.0,0.0,0.4,15,0,0.0,0.0625,Hardware & Electronics,0.0,0.0,0.4,0.0,0.0
Entech Solar, Clean Technology ,7950000.0,operating,USA,Fort Worth,2.0,1984-01-01,1984-Q1,2010-08-03,2010-10-12,0.0,7950000.0,0.0,0.0,7.95,40,70,113571.42857142857,0.04878048780487805,High Tech,0.0,0.0,7.95,0.0,0.0
Entefy, Internet of Things ,5250000.0,operating,,,1.0,2012-01-01,2012-Q1,2014-07-29,2014-07-29,0.0,5250000.0,0.0,0.0,5.25,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,5.25,0.0,0.0
entegra technologies, Software ,6000000.0,operating,USA,Plano,4.0,2007-01-01,2007-Q1,2013-08-02,2014-07-02,0.0,2500000.0,0.0,0.0,6.0,17,334,17964.071856287424,0.2222222222222222,Software & IT,3500000.0,0.0,6.0,3.5,0.0
EnteGreat, Enterprise Software ,2000000.0,acquired,USA,Birmingham,1.0,2000-01-01,2000-Q1,2013-03-08,2013-03-08,0.0,0.0,0.0,0.0,2.0,24,0,0.0,0.04,Software & IT,0.0,0.0,2.0,0.0,0.0
Entegrion, Biotechnology ,2057228.0,operating,USA,Raleigh,3.0,2002-01-01,2002-Q1,2009-10-18,2011-10-07,0.0,257228.0,0.0,0.0,2.06,22,719,2861.2350486787204,0.13043478260869565,Health & Biotech,1800000.0,0.0,2.06,1.8,0.0
Entelec Control Systems, Software ,1020000.0,operating,BEL,Diepenbeek,1.0,2003-01-01,2003-Q1,2005-12-16,2005-12-16,0.0,1020000.0,0.0,0.0,1.02,21,0,0.0,0.045454545454545456,Software & IT,0.0,0.0,1.02,0.0,0.0
Entellium, Enterprise Software ,50000000.0,operating,MYS,Kuala Lumpur,1.0,2000-02-01,2000-Q1,2008-01-01,2008-01-01,0.0,50000000.0,0.0,0.0,50.0,24,0,0.0,0.04,Software & IT,0.0,0.0,50.0,0.0,0.0
Entellus Medical, Health Care ,92000000.0,operating,USA,Plymouth,5.0,2006-04-01,2006-Q2,2006-04-01,2011-08-17,0.0,92000000.0,0.0,0.0,92.0,18,1964,46843.17718940937,0.2631578947368421,Health & Biotech,0.0,0.0,92.0,0.0,0.0
Entelos, Biotechnology ,2000000.0,operating,USA,San Mateo,2.0,1996-01-01,1996-Q1,2001-09-01,2013-06-21,0.0,0.0,0.0,0.0,2.0,28,4311,463.9294827186268,0.06896551724137931,Health & Biotech,0.0,0.0,2.0,0.0,0.0
ENTEROME Bioscience, Health Care ,20494987.0,operating,FRA,Paris,2.0,2012-01-01,2012-Q1,2012-03-23,2014-05-05,0.0,20494987.0,0.0,0.0,20.49,12,773,26513.56662354463,0.15384615384615385,Health & Biotech,0.0,0.0,20.49,0.0,0.0
EnteroMedics, Biotechnology ,15896351.0,operating,USA,Saint Paul,1.0,2002-01-01,2002-Q1,2009-02-27,2009-02-27,0.0,15896351.0,0.0,0.0,15.9,22,0,0.0,0.043478260869565216,Health & Biotech,0.0,0.0,15.9,0.0,0.0
Enterprise Data Safe Ltd., Enterprise Software ,9542.0,acquired,GBR,Maidstone,1.0,2006-11-06,2006-Q4,2006-11-01,2006-11-01,9542.0,0.0,0.0,0.0,0.01,18,0,0.0,0.05263157894736842,Software & IT,0.0,0.0,0.01,0.0,0.0
Entertainment Media Works, Software ,4000000.0,closed,USA,New York,1.0,2004-07-01,2004-Q3,2007-02-26,2007-02-26,0.0,4000000.0,0.0,0.0,4.0,20,0,0.0,0.047619047619047616,Software & IT,0.0,0.0,4.0,0.0,0.0
